1.612545593735205699e-03,3.256794627586376669e-05,3.206866406419088544e-02,6.191734222420394729e-02,7.611229421652191958e-05,3.301843859447158892e-03,6.568800983159709100e-04,9.337358743670310934e-01,2.377037889008398047e-02,2.180172681580759553e-02
3.932769282380526183e-05,9.803016784300316866e-01,4.488176108507851113e-03,1.945391680613546906e-02,1.999710909756539229e-03,1.841186140204499957e-02,1.080156555651638935e-02,1.527545730878387617e-02,4.807278255913012555e-02,1.648853859091142446e-02
7.117834127051794746e-02,2.450674015771522538e-02,5.239835385695297276e-01,5.613921557798351447e-01,6.758065000601573624e-07,4.428610860959657225e-02,5.313526121645458650e-02,1.864031029991462915e-04,1.312980459185589810e-01,3.864654911808428593e-04
4.863572987311109123e-05,9.537262610131499452e-01,3.072521909353666952e-03,2.576627236189834441e-02,6.986590031795667107e-05,6.303350575393817760e-03,4.957828909279773932e-03,6.388190808439579357e-04,1.441982640007166416e-01,2.333662422508107903e-02
6.471867312665181143e-03,9.524250049400954099e-01,9.350589682665774727e-02,7.973103866993998257e-02,1.308081180124425098e-02,4.820159178485040885e-02,6.624646650963367245e-02,5.345661123093937289e-02,6.943187887551977022e-02,8.394994569136317308e-02
1.144822951857426847e-03,3.889162550200447421e-04,6.097771712909234171e-02,2.887557817368959640e-02,1.701477700101701939e-03,6.669375966737262247e-03,1.790362298696056807e-03,8.914597891776935290e-01,2.030706806414378507e-02,2.072584313082595220e-01
3.744944142792539254e-06,2.533243811582359603e-03,2.534407351628852794e-04,9.697115532931045289e-04,8.713011846198494004e-01,5.120433940036795122e-04,3.458380543286546983e-04,1.518621559246347008e-02,2.959211660900856744e-02,8.570834336614108206e-02
1.246441805837586632e-02,2.088593141156732114e-01,8.650905167006277541e-01,4.643383065528971371e-02,2.370050764885862915e-02,3.187305790808324726e-03,4.161649456478717923e-02,7.994689597702712980e-04,2.114499463326680873e-01,1.004965830998794107e-02
1.917657771012170253e-04,9.952719839158500129e-03,1.790888166903973830e-02,7.532574450887595807e-01,5.605341897270272851e-04,4.677792365964145854e-02,5.394492383375561195e-02,1.968853396803925231e-03,1.656318650942924242e-02,2.567958983684199593e-03
6.898733601504185298e-02,3.059757359234740667e-04,1.595623485470124177e-03,5.434653725824851733e-01,1.564934773264457790e-02,8.320947854289030277e-01,9.843553615281195462e-03,1.292722223561731520e-04,4.202101412338830055e-01,1.131634283615205044e-02
1.730986991704874304e-06,2.627738880080430217e-01,3.297026864107151928e-02,3.633496756246897830e-01,2.953625521106995749e-03,2.737383082140022739e-02,5.189127705192132962e-03,3.797368278052436728e-03,1.319705473117790788e-02,5.131902410880989640e-03
8.224876282430631722e-03,5.545757427183206460e-03,9.440436267620571087e-01,3.767710132665687273e-02,5.534831862441612349e-02,9.343474630946337761e-03,2.010243142343729472e-01,3.623591695534124444e-03,2.323026061899200953e-02,6.562819138745367743e-03
2.852351293746693239e-06,3.053518165039353577e-07,2.533713707624784044e-07,2.198704534262055116e-04,9.086492223269917456e-01,3.678756705035824900e-03,2.290181641660461560e-05,1.422543026456282006e-04,1.303084241958112066e-02,5.530630720710607434e-02
2.022161064497465278e-03,3.231321305866587102e-05,8.685225828033481602e-03,3.706578823582883618e-04,9.635279375491800913e-01,5.620315213932714122e-05,1.617896331134200880e-02,2.045233377617956469e-02,2.240015595944488958e-02,9.454988477081643916e-02
9.475653653871446425e-02,8.185628518609543896e-05,1.835389976461310538e-02,2.822074562614060311e-02,2.182989669611105910e-03,6.421704604142948469e-02,9.915983522946216766e-01,2.134729262987757796e-04,1.168102385083741312e-02,2.555237369965812459e-03
8.713792100789400632e-04,9.512069660007872754e-06,5.233775266306300552e-04,8.098360495920196023e-01,2.510768325550484953e-05,2.250176484277028113e-02,7.665991972189702911e-04,1.892773491750747699e-04,8.572944477682293500e-05,1.680924936826587478e-04
4.657332239030639170e-02,2.057769067275373081e-04,6.677296946150136907e-05,2.966017119131822075e-03,8.521071049154711752e-02,5.121675686117362902e-01,2.144527590497486216e-03,1.822986141761873471e-03,3.259301606696870298e-03,4.882745503775161311e-03
4.715150393037560034e-02,3.291608159350187246e-03,1.893166730042568661e-03,3.368801877140139012e-01,1.345297732785967204e-01,8.042321078898851949e-01,1.845724444632563729e-02,3.627560311145847528e-03,2.443375544314465297e-01,9.030674677341326076e-03
5.665180751905437998e-04,6.721092642814148390e-04,4.222492940175413129e-02,3.649622463183521963e-04,3.601046423205169801e-03,5.216080593379145638e-06,3.814702288371217276e-01,7.039695873274214337e-05,8.019333245026696866e-03,6.804953419440573615e-05
9.521528695648082685e-01,6.585666180854014228e-07,2.276828249735581879e-03,8.372958639292726185e-03,2.298745360052170195e-04,2.810154543303733377e-01,3.068591165231577406e-03,3.663488184489218182e-04,7.467421328022844085e-01,1.997232014437958988e-02
4.666391725854152268e-04,2.055665814835470464e-06,1.213355773966707943e-03,6.238104344536680610e-04,9.842690905362456721e-01,4.168242497279377352e-03,5.342004090086910177e-03,1.001596798900938456e-03,1.990690849109623059e-02,6.328658556185350406e-03
2.103184637554047880e-03,9.494884161503522879e-01,4.137476860482825619e-02,7.595168583414854679e-02,3.657345571328646499e-03,1.077644199566198460e-02,7.546193049523260143e-03,4.565949556709354012e-02,7.368908222136354158e-02,1.066688524839120022e-01
2.478055440495842334e-03,1.797050630588889971e-05,6.226743827827004561e-05,1.437093813939366175e-04,6.527749839485526284e-02,2.875952355469669412e-04,1.225501093203316093e-03,5.683365057119024039e-02,2.211594417719605320e-03,7.760801151394515207e-01
3.006025928962477445e-01,3.969287795731293172e-02,3.474470255259878241e-03,1.042996467911391084e-02,1.556567143581038259e-01,7.289722349945428892e-01,7.033667901139193171e-03,4.027951205795928247e-01,1.589072493617306459e-01,1.420724179926027148e-02
3.040649667256431618e-04,1.885431745249914915e-04,2.994569137571356961e-03,2.529519270070562653e-01,6.428973439227159570e-04,2.066807502341012903e-03,7.218373653633742334e-04,9.927385333910827558e-01,2.111368974109859801e-03,1.505860675320884424e-03
4.077984803854340506e-03,2.112111475090802147e-05,3.175370857532014979e-01,1.710749565444636075e-05,1.852355861867375077e-04,4.834637614298380529e-03,3.927388080771571262e-03,3.798964651173999539e-05,8.278232606939212035e-01,4.371221654640135984e-02
2.635909169553876663e-03,1.864494002928205598e-03,8.661745010124514976e-02,7.356014509159559261e-03,4.319558510819525576e-01,9.988895677712837651e-02,6.512243442373681634e-02,2.627233391318440150e-02,3.269601951993799105e-01,7.935199148046918616e-01
1.721858179417207809e-03,2.393159602608787694e-03,6.361786337353307896e-01,4.157570736020813063e-01,1.177872507739450474e-03,2.533364962065821728e-03,1.343206994542356239e-03,7.791924330314287518e-05,2.031303829226325727e-02,1.342309802232592199e-02
1.518738961662972182e-04,2.294024757475766183e-05,1.895729341891761940e-02,1.239192051332657120e-02,8.871017767968272447e-03,1.754718256466150292e-04,3.249181457183378361e-05,8.424823063536366341e-01,1.514845174716006543e-03,2.465835544941229716e-03
1.890593162757372341e-03,5.229449460077792433e-03,9.758420968129611489e-03,3.781266333116042322e-01,6.864582385367219430e-01,2.444045421370995008e-01,8.791608283069192453e-02,5.839239543709765119e-03,4.316437599226374267e-01,3.602598083661163741e-01
3.586627447187809570e-03,2.842093165666876881e-03,1.262851016263064063e-02,7.425291637561485039e-03,1.169863523482808990e-02,2.883963910476994926e-04,4.902038328510911758e-02,4.523645485141552375e-02,1.127518960251123071e-03,1.924219653205752308e-04
3.565568301362467395e-03,8.406358032574195137e-04,8.406398267417016304e-03,1.357419922396145421e-04,9.864693651119873508e-01,1.284090811625376112e-04,5.373701214913745479e-03,1.923188032319082461e-02,2.081469042119446847e-02,2.878026735307485234e-02
1.396430555255780771e-05,1.186550141996279387e-05,6.571452046540497401e-05,9.388812115949941584e-01,9.920180935905757204e-05,1.082144831447665913e-02,6.623442835865618157e-06,2.325070734719016533e-05,7.874376469803837097e-03,1.102290178389422421e-04
9.616247490389424613e-01,2.955493173935052487e-05,2.730631899704435636e-02,1.947743850693462115e-03,1.629442667180547294e-07,5.716637723999734577e-02,1.852970786914567847e-02,2.278561617478069672e-03,3.230208525344430755e-03,9.521222033626974661e-04
5.027695836034729027e-02,5.459515638453890575e-05,5.081660283718291912e-03,8.463014419007960920e-02,2.972856936274991305e-04,5.528199541879573464e-04,3.771228313642413640e-04,9.984672774025913355e-01,8.198398834264097879e-03,3.827055449254622432e-03
9.935744367533750898e-01,6.528746448742601930e-08,4.524206993692349993e-03,1.955118391780980155e-04,7.572376462331308969e-07,3.533396751613830915e-03,3.677470373039349802e-04,2.570688333345745866e-06,7.475083788143852687e-03,4.263830359807683671e-07
2.396890197918931653e-01,6.811597766304289682e-05,9.328273700070556229e-01,2.225060471871840584e-01,3.529929991082229369e-05,1.632652158713782846e-03,5.976671124778812523e-03,5.379249696020739317e-04,1.382215684467499872e-02,3.027855801618678183e-07
8.012579369372772094e-05,1.113878358099617757e-02,8.380480417591625172e-04,5.015239680072489104e-03,1.448553539887485324e-05,4.547814136601894576e-04,1.536362350635983579e-05,1.492388255953363829e-01,4.322243687210995666e-02,2.345569094138681143e-01
4.856620616025765687e-05,9.559850019554804179e-01,3.822859181946540365e-03,1.442119367515457516e-02,6.282736284476665668e-04,2.224201438722579055e-02,9.453274608066070811e-03,5.495325266903950019e-03,1.233655765922797992e-01,1.959328814844927061e-02
4.670010709137104946e-06,2.817684708539961239e-02,8.925929247635294196e-04,7.666973033594341388e-04,7.095950827965109842e-02,5.476898566218564232e-04,2.167455573995744533e-04,9.216341667649980973e-01,9.897820213219389943e-03,3.899099321556557477e-03
5.715168027316868890e-03,3.308337235446402735e-02,2.601905269689762119e-03,9.436752151348692941e-01,1.324819084640528610e-03,2.171975236070775028e-01,9.820473152403975860e-04,3.459094002832780791e-04,7.338871788769966986e-02,6.849298260460078827e-04
1.930487781943497193e-03,3.348955015352962639e-03,4.115501404891903636e-01,2.570734159213652979e-03,9.744808745200294253e-04,1.615256714638849123e-02,1.943560683305154552e-02,7.593289240029541531e-01,2.233310045041882533e-02,2.529277340472778010e-02
1.163240931729994871e-04,2.421861644784337533e-02,9.977229999956444906e-05,2.133208292603191655e-02,1.517908708510433413e-02,1.349713671177550645e-02,1.641445551820625492e-03,1.981537889129365848e-02,1.155888853481450290e-01,5.397156318945435238e-01
6.857054956114824588e-05,1.025709217283577037e-05,3.800066950012567018e-06,2.482949664916630396e-05,1.006960480779791550e-05,4.445164341437632546e-04,7.190825209594582938e-07,9.974346820711521566e-01,3.818939743362912385e-03,3.044211179890248323e-03
2.413703504794255557e-03,8.242907444822084224e-05,9.869435117757466725e-04,7.629073838997621482e-03,3.546706789732002874e-02,4.232788380519188209e-02,1.695649348506033521e-03,5.734117545026307106e-01,2.012398741965995032e-03,4.454624364736902709e-01
2.623739805783650240e-03,4.413826486587086725e-06,5.844649671462887747e-02,7.829638667450168686e-05,2.738028520525662059e-03,1.212553021869693104e-02,8.467539185360438703e-01,2.497125993399844585e-04,1.013953051970285226e-03,4.421323236265682264e-04
5.604285698071123775e-04,1.643844336634519472e-05,9.997578685908543594e-01,8.207290758469763456e-04,4.349563409143359874e-05,1.660397280457050019e-05,4.092915221005260021e-03,3.243568908156971504e-05,3.361500732570966033e-03,1.066600814135960299e-06
4.935697058186921601e-03,2.090239650111717419e-04,2.871448502428145498e-03,1.732114871434268025e-02,1.309844569776348264e-02,7.743469876260109831e-03,6.255734568443922132e-04,9.615426979622669901e-01,2.216051540487082305e-02,1.789838700012860995e-01
1.239708436205089474e-04,1.629224485914859211e-03,3.381140278524340454e-04,1.939287049141952973e-04,2.612028112698599677e-02,3.582055215608653809e-01,2.774161734657776051e-04,9.660328211454491051e-05,5.694255319285703720e-01,7.370716786779972149e-03
1.116048881105713691e-05,2.086363170769317741e-06,6.900400307489065161e-07,7.965949710483572529e-04,9.882361387198675962e-01,1.654734501304964056e-03,6.779124697129079160e-04,1.918464197917835550e-05,1.283703057475524267e-02,1.190682503891062581e-02
1.070746570965048275e-05,1.816724652659398344e-03,2.427143062891896647e-03,6.708303918484723703e-04,1.419866617129893129e-04,1.704196863296447240e-04,1.627385979544225888e-05,9.948798219133750953e-01,7.697920360391383859e-03,4.730391070442473492e-03
2.894702647484383466e-04,3.381088350768989703e-05,1.195022131769038150e-05,4.977730152309387535e-01,3.325162906607815293e-03,6.182853462152793772e-02,1.288710695684894790e-02,8.274317003914167384e-04,1.277179520438967127e-03,4.928686491569571771e-04
5.648336144419565611e-04,5.912392564295144450e-06,2.231880026565332895e-02,1.678833510443479739e-05,3.133882749097840342e-02,1.593447790160064988e-04,9.867395055916826641e-01,9.911866251762204913e-04,8.671054843404675397e-04,3.193090046927250705e-03
5.401574057128427284e-05,9.673414310385276549e-01,2.037214449016081300e-02,1.030102812171026887e-02,3.161525376952853145e-03,5.071211411661548547e-03,1.016131414098761683e-02,4.516510169498733247e-03,3.350895867012437801e-02,1.397743106442464120e-03
1.241621436165822080e-02,6.712806632421572774e-04,1.005103005876670707e-03,9.920288295593544525e-01,9.347787175345430809e-05,6.815911068481049495e-02,5.160254506192618146e-06,3.858823244217812580e-03,3.277821982013307683e-02,3.923353548809345925e-04
1.706778721567100445e-04,9.232136181126447119e-04,1.515891653386624259e-02,2.056985608658083405e-04,1.478135654534291216e-02,5.133554027239862518e-03,9.904965516984752805e-01,9.699799735924578923e-05,6.896756934857652642e-03,8.540529653747852556e-03
3.852939688892755010e-03,2.099327437973497537e-02,4.623842187185166902e-02,2.219417461375448875e-02,4.296384246966313269e-01,4.008166516638204252e-02,1.404087877553019358e-02,4.160644436439300820e-02,3.090390257608177649e-01,4.441295252513982605e-01
4.175369667911275369e-05,1.591379873728552207e-05,1.959747964445893880e-05,8.736253443270363128e-01,6.921779612360604691e-07,1.884493321079624625e-02,1.833009086364203197e-06,4.950288727731802507e-03,8.305100767444680010e-04,1.712331438965268473e-04
1.459217940457930845e-07,8.483202659773521059e-01,5.653079216130285634e-03,5.261238366890577493e-03,9.510146708897748583e-04,6.753168454603510583e-03,6.452355113392676221e-03,4.392317703193676973e-04,7.208612244313949979e-02,1.626151133985875071e-03
9.517973580315125537e-06,1.339236387406574373e-04,2.782636940193437766e-06,4.970625993166928837e-08,8.185044877359628490e-01,2.480889754423860088e-06,1.243956014665409133e-03,1.369385857899611846e-04,4.651654215831986581e-05,2.019632013537686534e-03
1.899839818666248029e-04,6.880794745891004593e-01,1.747084366833832544e-02,3.030719991157654336e-01,2.259791443630793442e-02,1.178268857271192321e-01,2.356365493179807605e-02,7.502333576964030637e-02,1.535238159962797333e-01,7.268294235284848692e-02
1.180559834877040318e-06,8.222901650642946980e-03,1.143124594780851362e-04,2.737752487928197826e-03,3.522763642642013217e-04,5.141471983008610381e-04,7.769800785742671332e-04,9.627829434022060207e-02,1.079132304846354114e-03,2.649790171664114739e-03
1.565093635376196002e-01,1.786569773329432992e-04,1.889965417766369948e-01,3.299301528544601892e-05,2.225893940752099974e-03,3.087600609617461855e-01,9.600643913377792105e-01,5.514278315476543876e-05,5.270758204655603615e-03,7.058243331879119091e-05
3.834232077100031057e-05,1.054260916130814737e-05,2.166293826163048254e-03,1.661346830243806986e-04,3.311879052658914246e-02,9.782786813529320292e-06,2.238185757652267867e-04,3.818008984890502999e-02,1.046732122436421636e-02,9.527711746847330465e-01
8.603734744165730808e-03,7.291152767049148553e-03,4.361052830706106664e-02,2.580775855321047925e-03,1.276764683914503873e-02,3.719262138852815185e-04,8.536001289200824127e-01,4.332683474665534676e-03,2.576217001898372869e-02,1.018961069958084983e-02
9.929752376063086805e-01,1.136925873388820706e-05,3.819810008708315191e-03,8.780085994119599547e-04,1.349360223322361549e-04,1.256508793691418491e-01,1.844948151507848160e-04,1.503923154322969334e-04,2.223310267753950409e-01,4.772427455302955153e-03
3.613888799486002354e-04,1.886768416222561881e-05,1.636226226892088273e-06,1.455778685949673558e-02,7.834308097166353202e-04,9.840015420937376911e-01,8.729221595240369534e-05,3.875242267425831749e-02,2.357398133970932119e-01,1.178093640958895703e-02
3.054850901218628383e-03,4.626860951579888102e-05,2.947658134594020526e-03,1.216641256758228470e-03,9.820250658135275534e-01,1.151373398657641644e-03,7.676618233136198351e-03,2.437646948831625592e-03,1.472650573867770405e-03,2.419691995284980329e-02
2.507287553267004230e-03,1.872584408947758632e-04,2.136132383281970012e-02,2.978204429039484069e-02,5.023561553131926372e-02,4.023194626789501627e-02,8.668004326836502293e-03,3.570016647980565547e-03,9.060250539431814049e-03,6.432628863199264524e-01
2.242695123452485059e-03,1.075184463540932768e-04,8.479474185592496965e-03,8.335535326271689390e-04,7.661888730892005284e-02,1.989036025184337270e-03,3.348779112984169842e-03,3.769753577186937821e-02,3.943409784944518909e-02,8.579978520463125147e-01
5.019290436720175858e-02,1.381294675913833766e-05,9.448517120114842127e-01,1.274330804826224184e-01,9.664595409388629550e-04,3.578306567814518776e-04,6.836570430718440228e-03,3.494354844920251574e-04,2.493177538342104815e-02,9.713126352858625121e-07
4.182992775616471703e-02,8.155335127169400788e-01,4.816745947371697117e-02,1.270293956066101404e-01,4.561493730057196677e-04,6.665303159458889348e-02,4.182994141527952153e-02,1.962920749944410334e-03,4.813295691513809760e-01,2.724896763594043814e-02
1.339159228818895828e-04,1.283138921526505460e-04,2.134811853873567089e-05,3.008082001511810238e-02,1.236931744936196759e-01,1.721165283439384797e-01,2.675017882981182548e-03,2.777535431195933806e-03,8.617485509128568200e-02,9.479758031487662828e-01
3.398510616444630570e-03,3.010257658059966993e-04,1.948047653955770758e-02,1.158471207449500125e-04,8.973549002928776774e-01,1.068620917409470817e-03,1.638761670682587976e-02,5.937980311701111791e-02,9.742215499026129696e-03,6.390258640031615256e-02
1.407964367115925380e-03,5.621930269971805137e-03,8.195782214116903441e-03,1.686013768873541319e-01,2.684102552024589510e-04,1.603424226666740060e-02,1.431997449824382561e-04,2.068814541653317057e-05,5.871286525121748312e-01,1.208658510001529846e-04
3.297291244775081489e-05,4.841404710656351806e-01,1.662556686607042505e-02,3.576463513199578531e-02,2.055428780868018561e-04,9.984464131493561451e-04,3.160260178740269244e-04,2.816803769503430921e-01,2.464961913557084730e-02,1.274090391777327191e-01
2.682448267308279715e-03,9.863166911658427169e-03,2.625605027901676235e-03,8.202507113057139199e-01,6.247562127093324270e-04,1.435616635840391009e-01,2.724398944587670939e-03,9.223204575205756978e-04,9.492137529016003716e-02,6.020784594595035046e-03
3.942906084408024010e-05,5.296321779947688133e-04,3.849574987976346705e-03,3.647114627271011954e-04,5.960662858503954636e-02,1.761414392078880964e-04,1.087048601530799744e-03,3.819048254095289141e-02,3.383647253923009052e-02,9.090345778314714575e-01
1.485262517901316360e-05,1.384877624431590445e-02,2.698461725786122090e-01,2.494224526260904826e-03,1.576581216812100728e-02,2.326750458979441139e-04,5.112927717898404535e-03,7.949899852989357196e-01,1.233850895563249825e-02,1.227437881748475595e-01
4.128373179843375829e-04,1.901183542910873893e-03,2.847193735470196843e-02,2.117442525849097046e-04,6.918845123307260092e-01,4.066561481343946259e-03,9.787806402777959880e-02,6.515748909362873223e-03,1.283608405028386912e-01,2.777211165011230221e-01
